tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,numVotes,label,_row_id,is_long_film,is_old_film,is_blockbuster,is_foreign_title,title_word_count,title_has_number
tt0106761,Double Dragon,Double Dragon,1994.0,96.0,13118.0,0,277,0,0,0,0,2,0
tt0106877,Father Hood,Father Hood,1993.0,95.0,3102.0,0,278,0,0,0,0,2,0
tt0107321,King Uncle,,1993.0,171.0,2810.0,0,279,0,0,0,0,2,0
tt0107387,Leprechaun,,1993.0,92.0,25966.0,0,280,0,0,0,0,1,0
tt0107507,Manhattan Murder Mystery,,1993.0,104.0,42564.0,1,281,0,0,0,0,3,0
tt0107625,Mother's Day,,1994.0,95.0,2056.0,1,282,0,0,0,0,2,0
tt0107894,Psycho Cop Returns,,1993.0,80.0,2590.0,0,283,0,0,0,0,3,0
tt0108255,Super Mario Bros.,,1993.0,104.0,52587.0,0,284,0,0,0,0,3,0
tt0108358,Tombstone,Tombstone,1993.0,130.0,3559.0,1,285,0,0,0,0,1,0
tt0108447,The Unnamable II: The Statement of Randolph Carter,The Unnamable II: The Statement of Randolph Carter,1992.0,104.0,1024.0,0,286,0,0,0,0,8,0
tt0109066,Vive L'Amour,,1994.0,118.0,3890.0,1,287,0,0,0,0,2,0
tt0109809,FleshEater,FleshEater,1988.0,88.0,1492.0,0,288,0,0,0,0,1,0
tt0110081,To Live,Huo zhe,1994.0,133.0,17363.0,1,289,0,0,0,1,2,0
tt0110116,Immortal Beloved,,1994.0,121.0,3559.0,1,290,0,0,0,0,2,0
tt0110255,Kickboxer 4: The Aggressor,,1994.0,90.0,3420.0,0,291,0,0,0,0,4,1
tt0110367,Little Women,,1994.0,115.0,3559.0,1,292,0,0,0,0,2,0
tt0110613,My Girl 2,My Girl 2,1994.0,99.0,19313.0,0,293,0,0,0,0,3,1
tt0110989,Richie Rich,Ri¢hie Ri¢h,1994.0,95.0,67078.0,0,294,0,0,0,1,2,0
tt0111019,Wild Reeds,Les roseaux sauvages,1994.0,110.0,5675.0,1,295,0,0,0,1,2,0
tt0111174,Showdown,Showdown,1993.0,98.0,1067.0,0,296,0,0,0,0,1,0
tt0111190,The Silence of the Hams,Il silenzio dei prosciutti,1994.0,81.0,5520.0,0,297,0,0,0,1,5,0
tt0111282,Stargate,Stargate,1994.0,116.0,184134.0,1,298,0,0,0,0,1,0
tt0111666,War of the Buttons,,1994.0,94.0,3559.0,1,299,0,0,0,0,4,0
tt0111786,In the Heat of the Sun,Yang guang can lan de ri zi,1994.0,134.0,4315.0,1,300,0,0,0,1,6,0
tt0112602,Bushwhacked,,1995.0,90.0,5987.0,0,301,0,0,0,0,1,0
tt0114388,Sense and Sensibility,Sense and Sensibility,1995.0,136.0,3559.0,1,302,0,0,0,0,3,0
tt0114465,Ski School 2,,1994.0,92.0,3559.0,0,303,0,0,0,0,3,1
tt0114489,Soldier Boyz,,1995.0,90.0,1205.0,0,304,0,0,0,0,2,0
tt0114496,Something to Talk About,,1995.0,106.0,14839.0,0,305,0,0,0,0,4,0
tt0115577,Asphalt Tango,Asphalt Tango,1996.0,100.0,3559.0,1,306,0,0,0,0,2,0
tt0116261,Eye of God,Eye of God,1997.0,84.0,1193.0,1,307,0,0,0,0,3,0
tt0116269,Faithful,Faithful,1996.0,91.0,2087.0,0,308,0,0,0,0,1,0
tt0116289,Feeling Minnesota,,1996.0,99.0,10982.0,0,309,0,0,0,0,2,0
tt0116426,The God of Cookery,,1996.0,88.0,8687.0,1,310,0,0,0,0,4,0
tt0116828,The Last Days of Frankie the Fly,,1996.0,96.0,1842.0,0,311,0,0,0,0,7,0
tt0117070,Mojave Moon,Mojave Moon,1996.0,95.0,2572.0,0,312,0,0,0,0,2,0
tt0117372,The Preacher's Wife,The Preacher's Wife,1996.0,123.0,11819.0,0,313,0,0,0,0,3,0
tt0117482,Ripe,,1996.0,92.0,1085.0,0,314,0,0,0,0,1,0
tt0117609,Sgt. Kabukiman N.Y.P.D.,Sgt. Kabukiman N.Y.P.D.,1990.0,105.0,2915.0,0,315,0,0,0,0,3,0
tt0118826,The Castle,The Castle,1997.0,85.0,15860.0,1,316,0,0,0,0,2,0
tt0118843,"Black Cat, White Cat",,1998.0,127.0,52713.0,1,317,0,0,0,0,4,0
tt0119084,The Ex,The Ex,1996.0,87.0,1158.0,0,318,0,0,0,0,2,0
tt0119203,Glam,Glam,1997.0,92.0,2404.0,0,319,0,0,0,0,1,0
tt0119239,Gupt: The Hidden Truth,,1997.0,173.0,4905.0,1,320,0,0,0,0,4,0
tt0119502,The Last Time I Committed Suicide,,1997.0,92.0,2238.0,0,321,0,0,0,0,6,0
tt0119642,Mean Guns,Mean Guns,1997.0,104.0,3559.0,0,322,0,0,0,0,2,0
tt0119670,The Mighty,,1998.0,100.0,12911.0,1,323,0,0,0,0,2,0
tt0120619,Break Up,Break Up,1998.0,100.0,1858.0,0,324,0,0,0,0,2,0
tt0120670,Firestorm,Firestorm,1998.0,89.0,3939.0,0,325,0,0,0,0,1,0
tt0120696,Hard Rain,Hard Rain,1998.0,97.0,34763.0,0,326,0,0,0,0,2,0
tt0120731,The Legend of 1900,,1998.0,169.0,62087.0,1,327,0,0,0,0,4,1
tt0120836,Lost & Found,Lost & Found,1999.0,100.0,6465.0,0,328,0,0,0,0,3,0
tt0120917,The Emperor's New Groove,,2000.0,78.0,192434.0,1,329,0,0,0,0,4,0
tt0123391,Brigada Diverse intra in actiune,,1970.0,100.0,1738.0,1,330,0,0,0,0,5,0
tt0126861,Denial,Denial,1998.0,93.0,3559.0,0,331,0,0,0,0,1,0
tt0127834,Seven Years Bad Luck,,1921.0,62.0,1213.0,1,332,0,1,0,0,4,0
tt0128445,Rushmore,,1998.0,93.0,178673.0,1,333,0,0,0,0,1,0
tt0129387,There's Something About Mary,,1998.0,119.0,302761.0,1,334,0,0,0,0,4,0
tt0130192,Postmortem,,1998.0,105.0,2021.0,0,335,0,0,0,0,1,0
tt0130444,Aimee & Jaguar,Aimée & Jaguar,1999.0,125.0,6447.0,1,336,0,0,0,1,3,0
tt0132245,Driven,Driven,2001.0,116.0,40605.0,0,337,0,0,0,0,1,0
tt0139615,Slam,,1998.0,100.0,3559.0,1,338,0,0,0,0,1,0
tt0139809,The Thirteenth Floor,The Thirteenth Floor,1999.0,100.0,70085.0,1,339,0,0,0,0,3,0
tt0140534,Sathi Leelavathi,,1995.0,151.0,1359.0,1,340,0,0,0,0,2,0
tt0142243,Dragon Ball Z: Wrath of the Dragon,,1995.0,52.0,8497.0,1,341,0,0,0,0,7,0
tt0143861,Scratch,,2001.0,92.0,2785.0,1,342,0,0,0,0,1,0
tt0145033,Kingdom of Crooked Mirrors,,1963.0,75.0,1287.0,1,343,0,0,0,0,4,0
tt0154183,First Rank,,1990.0,150.0,3559.0,0,344,0,0,0,0,2,0
tt0158610,The Fall of Rock & Roll,,1989.0,106.0,3140.0,1,345,0,0,0,0,6,0
tt0163676,The in Crowd,The In Crowd,2000.0,105.0,4540.0,0,346,0,0,0,1,3,0
tt0165623,Angst,,1983.0,87.0,10269.0,1,347,0,0,0,0,1,0
tt0166110,Bones,Bones,2001.0,96.0,3559.0,0,348,0,0,0,0,1,0
tt0166370,Subconscious Cruelty,Subconscious Cruelty,2000.0,92.0,1824.0,0,349,0,0,0,0,2,0
tt0167341,Tommy and the Wildcat,,1998.0,102.0,3559.0,0,350,0,0,0,0,4,0
tt0175536,Freeway II: Confessions of a Trickbaby,Freeway II: Confessions of a Trickbaby,1999.0,97.0,2962.0,0,351,0,0,0,0,6,0
tt0175880,Magnolia,Magnolia,1999.0,188.0,302174.0,1,352,0,0,0,0,1,0
tt0176269,Universal Soldier: The Return,Universal Soldier: The Return,1999.0,83.0,28923.0,0,353,0,0,0,0,4,0
tt0177650,Company Man,Company Man,2000.0,95.0,2073.0,0,354,0,0,0,0,2,0
tt0179918,Kamiondzije opet voze,Kamiondzije opet voze,1984.0,88.0,1146.0,1,355,0,0,0,0,3,0
tt0180052,The Adventures of Pluto Nash,,2002.0,95.0,25485.0,0,356,0,0,0,0,5,0
tt0186725,Zatoichi's Cane Sword,Zatôichi tekka-tabi,1967.0,93.0,1169.0,1,357,0,0,0,1,3,0
tt0188766,King of Comedy,Hei kek ji wong,1999.0,85.0,6806.0,1,358,0,0,0,1,3,0
tt0190332,"Crouching Tiger, Hidden Dragon",Wo hu cang long,2000.0,120.0,262431.0,1,359,0,0,0,1,4,0
tt0192718,The Man Who Sleeps,,1974.0,77.0,3498.0,1,360,0,0,0,0,4,0
tt0196069,Samsara,Samsara,2001.0,145.0,7829.0,1,361,0,0,0,0,1,0
tt0196219,The Wrecking Crew,,2000.0,80.0,1232.0,0,362,0,0,0,0,3,0
tt0196635,International Khiladi,International Khiladi,1999.0,175.0,2216.0,0,363,0,0,0,0,2,0
tt0200087,Sarfarosh,,1999.0,174.0,25084.0,1,364,0,0,0,0,1,0
tt0201844,Survival Island,Survival Island,2002.0,85.0,4228.0,0,365,0,0,0,0,2,0
tt0205461,Thomas and the Magic Railroad,,2000.0,85.0,4218.0,0,366,0,0,0,0,5,0
tt0209144,Memento,Memento,2000.0,113.0,1180579.0,1,367,0,0,1,0,1,0
tt0209463,The Wind Will Carry Us,,1999.0,118.0,10261.0,1,368,0,0,0,0,5,0
tt0212742,After Alice,After Alice,2000.0,100.0,1750.0,0,369,0,0,0,0,2,0
tt0213790,The Ladies Man,,2000.0,84.0,13018.0,0,370,0,0,0,0,3,0
tt0214871,The Last Patrol,,2000.0,95.0,3559.0,0,371,0,0,0,0,3,0
tt0220506,Halloween: Resurrection,Halloween: Resurrection,2002.0,94.0,41851.0,0,372,0,0,0,0,2,0
tt0227277,Burnt Money,,2000.0,125.0,6425.0,1,373,0,0,0,0,2,0
tt0232960,Woh Kaun Thi?,Woh Kaun Thi?,1964.0,140.0,1029.0,1,374,0,0,0,0,3,0
tt0233656,Epicenter,Epicenter,2000.0,102.0,1384.0,0,375,0,0,0,0,1,0
tt0233687,The Eyes of Tammy Faye,The Eyes of Tammy Faye,2000.0,79.0,1719.0,1,376,0,0,0,0,5,0
tt0234652,Sanctimony,Sanctimony,2000.0,87.0,1586.0,0,377,0,0,0,0,1,0
tt0241760,The New Guy,The New Guy,2002.0,88.0,3559.0,0,378,0,0,0,0,3,0
tt0242150,Xchange,,2001.0,110.0,2552.0,0,379,0,0,0,0,1,0
tt0245573,XX/XY,,2002.0,91.0,3205.0,0,380,0,0,0,0,1,0
tt0246989,Tomcats,,2001.0,95.0,18199.0,0,381,0,0,0,0,1,0
tt0247944,Badal,,2000.0,166.0,1349.0,0,382,0,0,0,0,1,0
tt0248126,Kabhi Khushi Kabhie Gham...,Kabhi Khushi Kabhie Gham...,2001.0,210.0,3559.0,1,383,0,0,0,0,4,0
tt0248547,Tholi Prema,Tholi Prema,1998.0,146.0,3869.0,1,384,0,0,0,0,2,0
tt0252487,The Chaos Class,,1975.0,87.0,39349.0,1,385,0,0,0,0,3,0
tt0252490,The Chaos Class Is Waking Up,,1977.0,94.0,3559.0,1,386,0,0,0,0,6,0
tt0252589,Kanli Nigar,Kanli Nigar,1981.0,81.0,3559.0,1,387,0,0,0,0,2,0
tt0258291,Wings of Glass,,2000.0,105.0,1559.0,0,388,0,0,0,0,3,0
tt0259324,Ghost Rider,Ghost Rider,2007.0,110.0,231319.0,0,389,0,0,0,0,2,0
tt0261199,The Price of Air,The Price of Air,2000.0,88.0,1128.0,0,390,0,0,0,0,4,0
tt0262432,George Washington,George Washington,2000.0,89.0,8177.0,1,391,0,0,0,0,2,0
tt0262455,Gundamma Katha,Gundamma Katha,1962.0,166.0,1486.0,1,392,0,0,0,0,2,0
tt0262942,Savage Souls,,2001.0,120.0,1888.0,1,393,0,0,0,0,2,0
tt0266543,Finding Nemo,,2003.0,100.0,993387.0,1,394,0,0,0,0,2,0
tt0266987,Spy Game,,2001.0,126.0,153146.0,1,395,0,0,0,0,2,0
tt0268282,The Elm-Chanted Forest,Cudesna suma,1986.0,83.0,1425.0,1,396,0,0,0,1,3,0
tt0269356,Ice Planet,,2001.0,83.0,1041.0,0,397,0,0,0,0,2,0
tt0270321,Dr. Babasaheb Ambedkar,,2000.0,197.0,1797.0,1,398,0,0,0,0,3,0
tt0273718,Commissar Shakespeare,,2000.0,113.0,3222.0,0,399,0,0,0,0,2,0
tt0274497,The Ignorant Fairies,,2001.0,106.0,9029.0,1,400,0,0,0,0,3,0
tt0276744,13 Moons,13 Moons,2002.0,93.0,1233.0,0,401,0,0,0,0,2,1
tt0277615,Bug,,2002.0,86.0,1124.0,1,402,0,0,0,0,1,0
tt0279983,Nereye Bakiyor Bu Adamlar,Nereye Bakiyor Bu Adamlar,1976.0,88.0,1772.0,1,403,0,0,0,0,4,0
tt0281373,Snow Dogs,,2002.0,99.0,26380.0,0,404,0,0,0,0,2,0
tt0283885,Anja & Viktor,Anja & Viktor,2001.0,90.0,1381.0,0,405,0,0,0,0,3,0
tt0285665,Kuruthipunal,Kuruthipunal,1995.0,143.0,3559.0,1,406,0,0,0,0,1,0
tt0286716,Hulk,,2003.0,138.0,260766.0,0,407,0,0,0,0,1,0
tt0287467,Talk to Her,Hable con ella,2002.0,112.0,109499.0,1,408,0,0,0,1,3,0
tt0291131,The Devils,Les diables,2002.0,105.0,1194.0,1,409,0,0,0,1,2,0
tt0291376,Nayak: The Real Hero,Nayak: The Real Hero,2001.0,187.0,15736.0,1,410,0,0,0,0,4,0
tt0292490,Dil Chahta Hai,Dil Chahta Hai,2001.0,183.0,70185.0,1,411,0,0,0,0,3,0
tt0303816,Cabin Fever,Cabin Fever,2002.0,93.0,76510.0,0,412,0,0,0,0,2,0
tt0304711,The Order,The Order,2003.0,102.0,17432.0,0,413,0,0,0,0,2,0
tt0306841,The Lizzie McGuire Movie,The Lizzie McGuire Movie,2003.0,94.0,3559.0,0,414,0,0,0,0,4,0
tt0307466,Sin,Sin,2003.0,107.0,3559.0,0,415,0,0,0,0,1,0
tt0310254,Tumko Na Bhool Paayenge,,2002.0,160.0,2946.0,0,416,0,0,0,0,4,0
tt0312773,The Man of the Year,O Homem do Ano,2003.0,105.0,2869.0,1,417,0,0,0,1,5,0
tt0315543,Open Hearts,Elsker dig for evigt,2002.0,113.0,10116.0,1,418,0,0,0,1,2,0
tt0315642,Wazir,,2016.0,103.0,18501.0,1,419,0,0,0,0,1,0
tt0323571,Nemesis Game,Nemesis Game,2003.0,92.0,2151.0,0,420,0,0,0,0,2,0
tt0328844,The Inheritance,,2003.0,115.0,4697.0,1,421,0,0,0,0,2,0
tt0329393,Mr. and Mrs. Iyer,,2002.0,120.0,4776.0,1,422,0,0,0,0,4,0
tt0330536,A Colt Is My Passport,,1967.0,84.0,1933.0,1,423,0,0,0,0,5,0
tt0333701,Cheese and Jam,,2003.0,92.0,3559.0,1,424,0,0,0,0,3,0
tt0333764,Blue Gate Crossing,,2002.0,85.0,3661.0,1,425,0,0,0,0,3,0
tt0337721,The Snow Walker,,2003.0,103.0,10448.0,1,426,0,0,0,0,3,0
tt0340137,Grande ecole,,2004.0,110.0,3559.0,0,427,0,0,0,0,2,0
tt0341495,Naked Weapon,,2002.0,92.0,7448.0,0,428,0,0,0,0,2,0
tt0346491,Alexander,,2004.0,175.0,166862.0,0,429,0,0,0,0,1,0
tt0347457,Daybreak,,2003.0,110.0,1474.0,1,430,0,0,0,0,1,0
tt0353357,Day of Wrath,,2006.0,109.0,3559.0,0,431,0,0,0,0,3,0
tt0357282,The King,,2002.0,130.0,2131.0,1,432,0,0,0,0,2,0
tt0359013,Blade: Trinity,Blade: Trinity,2004.0,113.0,172067.0,0,433,0,0,0,0,2,0
tt0361841,Little Black Book,,2004.0,107.0,17925.0,0,434,0,0,0,0,3,0
tt0362270,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,2004.0,119.0,189780.0,1,435,0,0,0,0,6,0
tt0366555,Dead Scared,The Hazing,2004.0,87.0,1765.0,0,436,0,0,0,1,2,0
tt0366840,Okkadu,,2003.0,171.0,9170.0,1,437,0,0,0,0,1,0
tt0368578,Are We There Yet?,,2005.0,95.0,3559.0,0,438,0,0,0,0,4,0
tt0372873,Dragon Wars: D-War,,2007.0,107.0,24278.0,0,439,0,0,0,0,3,0
tt0377818,The Dukes of Hazzard,The Dukes of Hazzard,2005.0,104.0,77620.0,0,440,0,0,0,0,4,0
tt0381681,Before Sunset,,2004.0,80.0,250751.0,1,441,0,0,0,0,2,0
tt0382628,Dark Water,,2005.0,105.0,61511.0,0,442,0,0,0,0,2,0
tt0385002,Green Street Hooligans,,2005.0,109.0,147163.0,1,443,0,0,0,0,3,0
tt0385751,The Ketchup Effect,Hip Hip Hora!,2004.0,90.0,4678.0,0,444,0,0,0,1,3,0
tt0388285,Going the Distance,,2004.0,93.0,3633.0,0,445,0,0,0,0,3,0
tt0388795,Brokeback Mountain,,2005.0,134.0,342121.0,1,446,0,0,0,0,2,0
tt0397401,Drop Dead Sexy,Drop Dead Sexy,2005.0,83.0,2423.0,0,447,0,0,0,0,3,0
tt0402022,Æon Flux,Æon Flux,2005.0,93.0,126687.0,0,448,0,0,0,0,2,0
tt0402230,The Great New Wonderful,,2005.0,88.0,1492.0,0,449,0,0,0,0,4,0
tt0402906,Czech Dream,Ceský sen,2004.0,90.0,2244.0,1,450,0,0,0,1,2,0
tt0403016,Supercross,,2005.0,80.0,4656.0,0,451,0,0,0,0,1,0
tt0407732,Dirty Deeds,Dirty Deeds,2005.0,87.0,8522.0,0,452,0,0,0,0,2,0
tt0407998,The Mistress of Spices,,2005.0,92.0,5315.0,0,453,0,0,0,0,4,0
tt0408524,Bad News Bears,,2005.0,113.0,21320.0,0,454,0,0,0,0,3,0
tt0410407,Orwell Rolls in His Grave,Orwell Rolls in His Grave,2003.0,84.0,1131.0,1,455,0,0,0,0,5,0
tt0413615,Unforgivable Blackness: The Rise and Fall of Jack Johnson,Unforgivable Blackness: The Rise and Fall of Jack Johnson,2004.0,214.0,1517.0,1,456,0,0,0,0,9,0
tt0415689,Ouija Board,Bunshinsaba,2004.0,120.0,1457.0,0,457,0,0,0,1,2,0
tt0416051,Mr. Fix It,Mr. Fix It,2006.0,93.0,1902.0,0,458,0,0,0,0,3,0
tt0416991,Moolaade,,2004.0,124.0,3779.0,1,459,0,0,0,0,1,0
tt0417011,Nerukku Ner,,1997.0,178.0,2121.0,1,460,0,0,0,0,2,0
tt0424205,Joyeux Noel,Joyeux Noël,2005.0,116.0,28972.0,1,461,0,0,0,1,2,0
tt0424345,Clerks II,,2006.0,97.0,132963.0,1,462,0,0,0,0,2,0
tt0424992,Emma's Bliss,,2006.0,99.0,1980.0,1,463,0,0,0,0,2,0
tt0433383,"Good Night, and Good Luck.",,2005.0,93.0,96558.0,1,464,0,0,0,0,5,0
tt0434541,Macbeth,Macbeth,2006.0,109.0,2194.0,0,465,0,0,0,0,1,0
tt0439876,What Love Is,,2007.0,93.0,3559.0,0,466,0,0,0,0,3,0
tt0441297,Habana Blues,,2005.0,115.0,3559.0,1,467,0,0,0,0,2,0
tt0442286,The Hidden Blade,Kakushi ken oni no tsume,2004.0,132.0,6584.0,1,468,0,0,0,1,3,0
tt0443431,Another Gay Movie,,2006.0,92.0,8970.0,0,469,0,0,0,0,3,0
tt0443737,Death Trance,,2005.0,89.0,1844.0,0,470,0,0,0,0,2,0
tt0446055,The Trials of Darryl Hunt,,2006.0,106.0,1052.0,1,471,0,0,0,0,5,0
tt0450405,Cirque du Freak: The Vampire's Assistant,Cirque du Freak: The Vampire's Assistant,2009.0,119.0,44555.0,0,472,0,0,0,0,6,0
tt0451134,Mustang Sally,,2006.0,85.0,1422.0,0,473,0,0,0,0,2,0
tt0452625,Good Luck Chuck,,2007.0,101.0,88736.0,0,474,0,0,0,0,3,0
tt0454776,Amazing Grace,Amazing Grace,2006.0,118.0,24543.0,1,475,0,0,0,0,2,0
tt0457297,The Butterfly Effect 2,The Butterfly Effect 2,2006.0,92.0,35369.0,0,476,0,0,0,0,4,1
tt0457496,Street Fight,Street Fight,2005.0,83.0,2046.0,1,477,0,0,0,0,2,0
tt0466449,Island of Lost Souls,,2007.0,100.0,1773.0,0,478,0,0,0,0,4,0
tt0466561,The Border Post,Karaula,2006.0,94.0,6050.0,1,479,0,0,0,1,3,0
tt0468965,When a Man Falls,When a Man Falls in the Forest,2007.0,86.0,1343.0,0,480,0,0,0,1,4,0
tt0472465,Infection,Infection,2005.0,81.0,1347.0,0,481,0,0,0,0,1,0
tt0472562,Shake Hands with the Devil,Shake Hands with the Devil,2007.0,112.0,3373.0,1,482,0,0,0,0,5,0
tt0473348,Dead Men Walking,,2005.0,82.0,1332.0,0,483,0,0,0,0,3,0
tt0473604,Anukokunda Oka Roju,,2005.0,145.0,1636.0,1,484,0,0,0,0,3,0
tt0475228,Bone Dry,,2007.0,100.0,1204.0,0,485,0,0,0,0,2,0
tt0475289,Hack!,,2007.0,89.0,2228.0,0,486,0,0,0,0,1,0
tt0478988,The Call of Cthulhu,The Call of Cthulhu,2005.0,90.0,8230.0,1,487,0,0,0,0,4,0
tt0480249,I Am Legend,I Am Legend,2007.0,101.0,720796.0,1,488,0,0,0,0,3,0
tt0482461,Barry Munday,Barry Munday,2010.0,95.0,4187.0,0,489,0,0,0,0,2,0
tt0486674,What Just Happened,What Just Happened,2008.0,104.0,27162.0,0,490,0,0,0,0,3,0
tt0488177,My Girl and I,Parang-juuibo,2005.0,97.0,2639.0,1,491,0,0,0,1,4,0
tt0489225,Man in the Chair,,2007.0,107.0,1688.0,1,492,0,0,0,0,4,0
tt0490170,Love Story 2050,Love Story 2050,2008.0,180.0,2432.0,0,493,0,0,0,0,3,1
tt0493420,The Great Happiness Space: Tale of an Osaka Love Thief,The Great Happiness Space: Tale of an Osaka Love Thief,2006.0,76.0,3559.0,1,494,0,0,0,0,10,0
tt0494199,5ive Girls,,2006.0,95.0,3470.0,0,495,0,0,0,0,2,1
tt0495747,The Quick and the Undead,,2006.0,80.0,1414.0,0,496,0,0,0,0,5,0
tt0498199,Just Love Me,,2006.0,98.0,1588.0,0,497,0,0,0,0,3,0
tt0499375,Guru,Guru,2007.0,162.0,23099.0,1,498,0,0,0,0,1,0
tt0756222,Art of the Devil 2,,2005.0,100.0,1501.0,0,499,0,0,0,0,5,1
tt0773318,Deficit,,2007.0,79.0,3559.0,0,500,0,0,0,0,1,0
tt0779982,Black Sheep,Black Sheep,2006.0,87.0,40212.0,0,501,0,0,0,0,2,0
tt0780534,My Mom's New Boyfriend,,2008.0,119.0,11631.0,0,502,0,0,0,0,4,0
tt0782042,Gen,Gen,2006.0,105.0,3511.0,0,503,0,0,0,0,1,0
tt0787495,Netherbeast Incorporated,,2007.0,93.0,1330.0,0,504,0,0,0,0,2,0
tt0787524,The Man Who Knew Infinity,,2015.0,108.0,55085.0,1,505,0,0,0,0,5,0
tt0790618,Remember the Daze,,2007.0,101.0,3559.0,0,506,0,0,0,0,3,0
tt0800039,Forgetting Sarah Marshall,,2008.0,111.0,275550.0,1,507,0,0,0,0,3,0
tt0800069,The Hills Have Eyes 2,,2007.0,89.0,62963.0,0,508,0,0,0,0,5,1
tt0803080,Say That You Love Me,,2006.0,87.0,3559.0,0,509,0,0,0,0,5,0
tt0809504,The Accidental Husband,,2008.0,90.0,24063.0,0,510,0,0,0,0,3,0
tt0814380,Notte prima degli esami - Oggi,,2007.0,102.0,2218.0,0,511,0,0,0,0,6,0
tt0816462,Conan the Barbarian,,2011.0,113.0,97708.0,0,512,0,0,0,0,3,0
tt0819796,Play Me a Love Song,,2007.0,106.0,1449.0,1,513,0,0,0,0,5,0
tt0822847,Priest,Priest,2011.0,87.0,118353.0,0,514,0,0,0,0,1,0
tt0829176,Gallowwalkers,,2012.0,90.0,3559.0,0,515,0,0,0,0,1,0
tt0841032,The Perfect Holiday,,2007.0,96.0,3091.0,0,516,0,0,0,0,3,0
tt0845424,The Abortion,Araf,2006.0,97.0,4226.0,0,517,0,0,0,1,2,0
tt0858492,Vikramarkudu,,2006.0,140.0,3969.0,1,518,0,0,0,0,1,0
tt0872022,Heavenly Forest,"Tada, kimi o aishiteru",2006.0,116.0,3181.0,1,519,0,0,0,1,2,0
tt0893406,Loaded,,2008.0,98.0,3559.0,0,520,0,0,0,0,1,0
tt0902952,Acolytes,,2008.0,91.0,2323.0,0,521,0,0,0,0,1,0
tt0907618,Aadavari Matalaku Ardhalu Verule,,2007.0,157.0,1186.0,1,522,0,0,0,0,4,0
tt0912580,The Devil Came on Horseback,The Devil Came on Horseback,2007.0,88.0,1587.0,1,523,0,0,0,0,5,0
tt0912585,Ghosts of Abu Ghraib,,2007.0,78.0,1017.0,1,524,0,0,0,0,4,0
tt0913425,Broken Embraces,Los abrazos rotos,2009.0,127.0,40029.0,1,525,0,0,0,1,2,0
tt0951335,The New Daughter,The New Daughter,2009.0,108.0,14964.0,0,526,0,0,0,0,3,0
tt0954937,Full Metal Village,Full Metal Village,2006.0,90.0,1059.0,1,527,0,0,0,0,3,0
tt0988045,Sherlock Holmes,,2009.0,128.0,608408.0,1,528,0,0,0,0,2,0
tt0995827,The Train: Some Lines Should Never Be Crossed...,The Train: Some Lines Should Never Be Crossed...,2007.0,134.0,1137.0,0,529,0,0,0,0,8,0
tt1010048,Slumdog Millionaire,Slumdog Millionaire,2008.0,120.0,822486.0,1,530,0,0,0,0,2,0
tt10272386,The Father,,2020.0,97.0,109918.0,1,531,0,0,0,0,2,0
tt1034305,Don't Look Up,,2009.0,85.0,3559.0,0,532,0,0,0,0,3,0
tt1034419,White Lightnin',White Lightnin',2009.0,92.0,1732.0,1,533,0,0,0,0,2,0
tt1038685,The King of Fighters,,2010.0,93.0,4265.0,0,534,0,0,0,0,4,0
tt1046173,G.I. Joe: The Rise of Cobra,G.I. Joe: The Rise of Cobra,2009.0,118.0,205593.0,0,535,0,0,0,0,6,0
tt10530176,The Call,,2020.0,112.0,26797.0,1,536,0,0,0,0,2,0
tt10534500,#Home,,2021.0,158.0,10591.0,1,537,0,0,0,0,1,0
tt10623524,Chal Mera Putt,Chal Mera Putt,2019.0,124.0,2705.0,1,538,0,0,0,0,3,0
tt1067920,Detective Conan: The Last Wizard of the Century,,1999.0,105.0,2244.0,1,539,0,0,0,0,8,0
tt10734864,Honeydew,Honeydew,2020.0,106.0,1436.0,0,540,0,0,0,0,1,0
tt10883506,A Sun,Yangguang puzhao,2019.0,156.0,7282.0,1,541,0,0,0,1,2,0
tt1091863,With Great Power: The Stan Lee Story,,2010.0,80.0,1035.0,1,542,0,0,0,0,7,0
tt1096997,The Pagan Queen,The Pagan Queen,2009.0,99.0,2155.0,0,543,0,0,0,0,3,0
tt1097256,Please Vote for Me,,2007.0,58.0,1354.0,1,544,0,0,0,0,4,0
tt11033952,Square One: Michael Jackson,Square One,2019.0,83.0,3559.0,1,545,0,0,0,1,4,0
tt11068166,All Hands on Deck,,2020.0,95.0,1242.0,1,546,0,0,0,0,4,0
tt1119191,The Killing Room,,2009.0,93.0,14258.0,0,547,0,0,0,0,3,0
tt11233960,The Unforgivable,,2021.0,112.0,15759.0,1,548,0,0,0,0,2,0
tt1123894,And Then Came Lola,,2009.0,71.0,1663.0,0,549,0,0,0,0,4,0
tt1125849,The Wrestler,The Wrestler,2008.0,109.0,298596.0,1,550,0,0,0,0,2,0
tt1130964,The 5th Quarter,The 5th Quarter,2010.0,101.0,1578.0,0,551,0,0,0,0,3,1
tt1130981,Tear This Heart Out,Arráncame la vida,2008.0,107.0,2296.0,1,552,0,0,0,1,4,0
tt1132620,The Girl with the Dragon Tattoo,,2009.0,152.0,213591.0,1,553,0,0,0,0,6,0
tt1135095,Tell Tale,,2009.0,93.0,5052.0,0,554,0,0,0,0,2,0
